Company name;Postcode;Primary UK SIC (2007) code;All UK SIC (2007) codes;Website
STUDIO IMA LTD;EH21 6EA;71111;71111;
JOHN RENSHAW ARCHITECT LIMITED;EH6 6RP;71111;71111;
M HISLOP ARCHITECTURAL SERVICES LIMITED;EH47 8AQ;71111;71111;
B&A DESIGN EDINBURGH LTD;EH2 3JG;71111;"71111
74100";
FOXGLOVE PROPERTIES HIGHLAND LTD;EH2 1EN;55209;"55209
71111
74909";
AFFECT STUDIO LTD;EH2 3JG;71111;71111;
M B HERITAGE LIMITED;EH6 7BD;71112;71112;
LANDSCO LTD;EH54 8BG;71112;71112;
ERISKA LTD;EH30 9LH;41100;"41100
71111
74100";
MASS TIMBER ACADEMY LTD;EH6 6RP;71111;71111;
S FARAH ASSOCIATES LIMITED;EH11 3NT;41100;"41100
71111
71112";
KATE PERRY ARCHITECT LTD;EH14 6AN;71111;71111;
DYNAMIC BUILDING DESIGN LTD;EH22 4EB;62012;"62012
71111";
KOMANI GARDENS LTD;EH385YE;71112;"71112
74901";
ARCHITECTURE & DESIGN CONSULTANTS LTD;EH6 7BD;71111;71111;
ACENE LTD;EH3 8EG;71111;71111;
GM INFOSEC LTD;EH47 9EG;62020;"62020
71111";
MELVILLE STREET PLANNING LIMITED;EH3 7PE;71112;71112;
HERITAGE LANDSCAPING & PROPERTY SERVICES LTD;EH6 8BY;71112;71112;
TAPPONNIER LTD;EH7 6NL;71112;"71112
81300";
NYDE STUDIO LTD;EH4 1DT;71111;71111;
BUILT BY DESIGN (ARCHITECTURAL SERVICES) LTD;EH15 1QJ;71111;71111;
COHERE COLLECTIVE CUSTOM BUILD LTD;EH3 8HE;64303;"64303
70229
71111
74909";
BUILDINGS ADVISORY SERVICE LTD;EH29 9DA;71111;71111;
L3A INNOVATIONS LIMITED;EH3 6RE;62020;"62020
71111
71122
72110";
D&VS MULTI HANDY PERSONS LTD;EH47 7HA;49420;"49420
71112";
EZ-ARCHITECTURE LTD;EH481ST;41100;"41100
71111
71112
74100";
MARTHA & MARSHA ESTATES LIMITED;EH3 7RN;71111;71111;
BODE ARCHITECTURE LTD;EH6 8EP;68100;"68100
71111
90030";
