Company name;Postcode;Primary UK SIC (2007) code;All UK SIC (2007) codes;Website
MA KENNETT LTD;EH21 6SE;62020;62020;
SUDHA SILVER STONE LIMITED;EH4 4FT;62020;62020;
DB INTEGRATION SERVICES LIMITED;EH22 4PU;62020;62020;
JILANI SERVICES LTD;EH15 1ND;62020;62020;
RIZ SOLUTIONS LIMITED;EH4 6RB;62020;62020;
GONETDEV LTD;EH6 6LD;62012;62012;
KOSELIG SOLUTIONS LTD;EH15 2BY;62020;62020;
SUNSHINE DIGITAL COMMUNICATIONS LIMITED;EH3 6AD;62020;"62020
70210";
DIGITAL EDGE SOLUTIONS LTD;EH4 7ST;62020;62020;
WETHINKWEB LTD;EH30 9XE;62020;62020;
CAMGREGORLACH LIMITED;EH52 5GA;62020;62020;
ALTIS LEGAL LTD;EH2 3DF;62012;62012;
