Company name;Postcode;Primary UK SIC (2007) code;All UK SIC (2007) codes;Website
ARCHIPELAGO FOLKSCHOOL CIC;EH49 6PP;30120;"30120
85520
90030";
OPULENCE MAGAZINE LIMITED;EH6 4PN;58190;58190;
PLUS 48 TATTOO LTD;EH6 8PD;90030;90030;
HAKAWATI CREATIVE LTD;EH66RR;90030;90030;
I AM LOUD PRODUCTIONS LTD;EH6 6HP;90010;"90010
90030";
COLOUR ACADEMY PUBLISHING LIMITED;EH12 5HD;58110;58110;
POLISH-SCOTTISH CULTURAL PROJECT CIC;EH22 2JH;82301;"82301
85520
90030
93199";
LIMITED INK CORPORATION LIMITED;EH1 2BB;90030;90030;
PRETTY LITTLE BALLOON CO LTD;EH8 9RZ;90030;90030;
PROPER ADVENTURE LIMITED;EH21 8SX;58142;58142;
SPIRIT OF CREATIVITY LIMITED;EH6 7BD;46160;"46160
79901
90030";
STUDIO EMMA LIMITED;EH6 5HX;90030;90030;
SLAVIA GURU LTD;EH2 3JG;58190;"47910
58190
63120
73110";
THE FACT BOMB COMPANY LIMITED;EH15 3ND;58110;58110;
JFN PRODUCTIONS LIMITED;EH6 6SL;58142;58142;www.forceofnature.co.uk
FIADHAICH LTD;EH36 5PD;90030;90030;
BARE BRANDING C.I.C.;EH6 5ND;18129;"18129
85590";
LIRAFFE LIMITED;EH4 3AP;58110;58110;
TRUE BEHAVIOR PRODUCTIONS LTD;EH49 6PQ;90030;90030;
HENZTEETH WRITERS LTD;EH26 9NF;58190;58190;
BESPOKE BUILDS FOR YOU LTD;EH7 4LZ;41100;"41100
68209
79901
90030";
I DRAW NOW. LTD;EH10 6AQ;90030;90030;
THE WORDTUNER LTD;EH10 5RL;58190;58190;
EPOCH PRESS LTD;EH9 3EJ;58110;"58110
58190";
BRIGDOMIN BOOKS LTD;EH3 6RE;90030;90030;
GOOD TYPE STUDIO LTD;EH6 8BE;18129;18129;
VUE ART LTD;EH6 6RB;90030;90030;
SILENTIUM DIGITAL MEDIA LTD;EH2 1EN;63910;63910;
BRAWFIRE LTD;EH8 9BU;90030;90030;
ARANUI LTD;EH46 7AA;71122;"71122
90030";
TROTWORK EVENTS LTD;EH8 9DB;90010;"90010
90030";
NEVERMORE AGENCY LTD;EH6 6NF;18129;"18129
73110
74100";www.nevermoreagency.co.uk
THE LUXURY EXPERIENCE COMPANY LIMITED;EH42 1ZN;90030;90030;
INTERNATIONAL MAGAZINE CENTRE LTD;EH25 9SP;47789;"47789
58190
82990
90040";
CHANGE GUIDE CONSULTANCY LTD.;EH6 7BD;58142;"58142
62020
70100
70229";
KWAMYC LTD.;EH6 8BB;47630;"47630
47910
90010
90030";
WANDERSON LTD;EH14 1NS;90030;90030;
SPRINTER DESIGN LTD.;EH49 7RN;18129;18129;
RED FOX PROPS LTD;EH30 9RW;90030;90030;
EXPERIENCE HORSE KINDNESS LTD;EH39 5QB;58210;"58210
85590
90030
96040";
TOTAL BRAND EXPERIENCE BY EWA MOCHA LTD.;EH2 3JG;73110;"73110
74100
90030";
DIFE SIMPLIFIED PHONETICS LTD;EH6 6DG;58190;"58190
58290
85590";
JANE STREET PRESS LIMITED;EH6 5BJ;18129;18129;www.paramountprinters.co.uk
CIRQART C.I.C.;EH7 6JF;90010;"90010
90020
90030
93199";
DAVE CONRAD SPORTS AND ENTERTAINMENT LTD;EH3 5DA;47910;"47910
90010
90030
93199";
SQUARE9 CREATIVE LTD;EH11 2JJ;90030;90030;
LOVE KHANA LTD;EH12 8HJ;58190;58190;
BREEN CRAFT LTD;EH68NP;58190;58190;
MAPPLY.CO LTD;EH7 4PN;18129;18129;
POSITIVE DOTCOM LIMITED;EH4 4SU;58130;"58130
85590
86900
90030";
ROGUE VILLAGE PRODUCTIONS LTD;EH39 5PX;90030;90030;
LOVELY LOVELY LTD;EH5 1RT;59112;"59112
90030";
IMAGE PRINTERS (LEITH) LTD;EH6 4ER;18129;18129;
NTA PRODUCTIONS LTD;EH3 6RE;78101;"78101
90010
90020
90030";
DRLP LTD.;EH6 7BD;72200;"72200
74909
84120
90030";
STRONGER IS BETTER LTD;EH5 2GL;90010;"90010
90030";
LOW TOWN PRODUCCIONES LTD.;EH6 7BD;59132;"59132
59200
90030";
INTERNATIONAL SOCIETY OF GLOBAL HEALTH;EH3 8HE;58141;"58141
82302
86900";
LATREIA PRESS LTD;EH1 3QB;58190;58190;
AURA ESPORTS LTD;EH16 4WG;90030;"90030
93290
96090";
DAVID ATKINSON BOOKS LIMITED;EH8 7LE;90030;90030;
ALL HANDS ON;EH15 1JJ;59112;"59112
90030
94920";
THE INTELLIGENT TEENAGER LTD;EH10 5LQ;58110;58110;
EXTRA TEETH LTD;EH6 8AP;58190;58190;
FUNKTIONCREEP LTD;EH37 5PZ;90010;"90010
90020
90030";
LJ NORMAN MEDIA LIMITED;EH7 5LA;63910;63910;
TRADING TONIC LTD;EH12 7TR;47510;"47510
58190
85590";
SANDBOX CONSULTING LTD;EH3 5AY;70229;"70229
90030";
WREST LTD;EH3 6RE;59200;"59200
90030";
BRINK LITERACY PROJECT;EH3 9EE;58190;"58190
85590";www.BrinkLit.org
STOIC APPROACH LIMITED;EH4 7BL;58110;58110;
MMP SCOTLAND LIMITED;EH7 4AQ;18129;18129;
NINE CARROT BOOKS LIMITED;EH54 8AJ;58110;58110;
RICHARD DONNELLY LIMITED;EH39 5HR;58141;"58141
58190
85422
85600";
EXPLODINK TATTOO LTD;EH6 8LQ;90030;"90030
96020";
LEITH COMMUNITY POTTERY CIC;EH6 8JY;90030;90030;
POLSKI MAGAZYN LTD;EH6 5JB;58190;58190;
MONTAGE PRESS LTD;EH4 1EL;58190;58190;
CORR CABINS LIMITED;EH14 5RN;74100;"74100
90030";
POLISH MAGAZINE LIMITED;EH6 5JB;58190;58190;
IBERODOCS CIC;EH10 4ES;59140;"59140
90010
90020
90030";
SHMART LTD;EH12 6FB;58110;"58110
63110
63120
63990";
SCULPT & CAST LIMITED;EH1 2DP;90030;90030;
THISMEANS LTD;EH16 5SW;62020;"62020
90030";
HEALING THERAPY CENTRE LTD;EH7 5TG;68209;"68209
86900
90030
90040";
PLANET 9 CREATIVE CONTENT SOLUTIONS LTD;EH14 5SN;58190;58190;
METIS STUDIO LTD;EH6 5NP;70229;"70229
73110
90030";
EHONIS LTD;EH6 7JW;58110;"58110
58142
90030";
EIGHT15 LTD;EH2 1EN;58110;58110;
THE LEITH COLLECTIVE CIC;EH6 6JJ;47789;"47789
47799
90030
90040";
EAT DRINK EDINBURGH LTD;EH3 6RA;58190;58190;
TRANSSTELLAR PUBLISHING LTD;EH11 2NR;58110;58110;
BLUE FOX PUBLISHING LTD;EH49 6HX;58190;58190;
REALORFAKEOFFICIAL LTD;EH9 1UH;62090;"62090
73110
90030";
OFFBEAT AUDIO LTD;EH1 1SW;59200;"59200
60100
90010
90030";
CREATIVITY 5.0 ENVIRONMENTS AND PUBLISHING LIMITED;EH3 6RE;58141;"58141
58190
70229
82990";
GRAPHICMATICS LTD;EH3 9DZ;62090;"62090
74100
90030";
VBIZ LIMITED;EH6 5HB;47190;"47190
47910
58190";
HOUSE OF JACK C.I.C.;EH8 8BA;85520;"85520
90010
90020
90030";
BLUE HAVEN PRODUCTIONS LIMITED;EH37RA;90030;90030;
KEY TO ME LIMITED;EH7 6HS;58110;58110;
EDINBURGH FILM PRODUCTIONS LTD;EH6 8QA;90030;90030;
CONNECTOR 369 LTD;EH2 1EN;58190;"58190
63120
70210
73110";
SLINKY ALLEY PRODUCTIONS LTD;EH8 7DX;90030;90030;
STEWED RHUBARB LTD;EH1 2EL;58110;58110;
THE COMPLETE ADVERTISING TRADING COMPANY LIMITED;EH39 5HJ;58142;58142;
PANCAKE ENTERPRISES LIMITED;EH2 3JG;82990;"82990
90030";
2QQ LIMITED;EH2 3JG;60200;"60200
63910
68209";
TRISMEGISTUS LTD;EH1 2EL;58190;"58190
90030";
MOKA ARTS LIMITED;EH2 3JG;16230;"16230
74100
90020
90030";
ABLE ARTS C.I.C.;EH3 5NL;85590;"85590
88100
90030";
PIDGIN PRESS LTD;EH4 3BJ;58110;58110;
MAGHOUSE LTD;EH2 1AF;58142;58142;
SUPERB CREATIONS LTD;EH12 9DN;90030;90030;
GHOSTBAG LTD;EH10 4BZ;90010;"90010
90020
90030";
IJIKOO LTD;EH10 5DT;58190;"58190
59200
62012
70229";
CARRINGTON RECIPES LTD;EH3 7DS;56290;"56290
58190";
AKAINA LTD;EH53 0DA;59112;"59112
74209
90030";
CONTACTLESS-STUDIOS LTD;EH16 5DA;58190;"58190
62090";
T5 DESIGN LTD.;EH3 6RE;71122;"71122
71129
74100
90030";
ALCHEMY INK AND ART LTD;EH48 3EP;90030;90030;
CRAIG RAE FERGUSON LIMITED;EH6 6EA;90030;90030;
BANDLEM LIMITED;EH6 7BD;58110;"58110
58290
62012
82302";
IMAGE RENAISSANCE LTD;EH10 4NP;58110;"58110
96090";
DAKOTA PRINT AND EMBROIDERY LTD;EH51 9HT;18129;"18129
47710";
PIXEL DESIGN AND PRINTING LIMITED;EH37 5XP;18129;"18129
74100";
STUDIO SO DESIGN LTD;EH6 6LU;74100;"74100
74909
90030";
WISHART-CROOK LTD;EH48 2RR;62020;"62020
90030";
PUSH THE BOAT OUT LIMITED;EH1 3HP;90010;"90010
90020
90030";
ROSE PRESS PUBLISHING LIMITED;EH4 1JU;58110;58110;
INKEDPUB LTD;EH1 3QB;58110;58110;
ATHELSTANE ROTHERWOOD LTD;EH21 7PE;18129;18129;
LONE WOLF PRINT LTD;EH55 8EG;18129;18129;
PAPERBARK LTD;EH4 5EY;58190;58190;
BEAUTIFUL EVENTS, PRODUCTIONS AND ENTERTAINMENT LIMITED;EH4 1PQ;90030;90030;
PROJECT MEDIA GROUP LTD;EH22 2FR;58190;58190;
TRADITIONAL JAZZ SERVICES LTD;EH7 5AR;59200;"59200
90030";
YAOKI MEDIA LTD;EH44 6JJ;58190;58190;
AFRICAN MAUA CIC;EH3 6RE;85520;"85520
90010
90030";
ROAD INK TATTOO LIMITED;EH32 9BS;90030;90030;
ADONAI CHRISTIAN MUSIC & GOSPEL RECORDS LIMITED;EH1 3QB;90010;"90010
90020
90030";
MART'S ARTS LIMITED;EH11 2RN;47910;"47910
90030";
THE PRESS ACADEMY LTD;EH10 6EZ;63910;"63910
73120
82990";
BIG SNAKE LTD;EH54 5BS;90030;90030;
UPCYCLE MY STUFF LTD;EH6 5AY;58190;58190;
WIRENEWS LIMITED;EH6 7BD;58110;"58110
58190
63910
82990";
THE KINDNESS WAVE CIC;EH14 3EN;90030;90030;
INFINITY PARTY STORES LIMITED;EH49 7LL;58190;58190;
PARALLAX ANALYTICS LTD;EH15 2PY;58142;58142;
CHIRPER MEDIA LIMITED;EH3 6RE;58130;58130;
CRAFTWEAVE LTD;EH91SD;90030;90030;
CYBERROR LTD;EH22 5LG;58190;58190;
PETER LO ART LTD;EH10 4LD;90030;90030;
PRINTZ AND PACKZ LTD;EH11 4AL;18129;"18129
82920";
STRANGE QUARK CREATIVE LTD;EH15 1DZ;90030;90030;
BEECHBOOK PUBLISHING LIMITED;EH6 6PJ;58110;"58110
58190
59200";
BEHIND THE WHITE LINES LIMITED;EH10 4LQ;58190;"58190
63120";
CAHILL ARTISTRY LTD;EH22 4HX;90030;90030;
IDENTITY ARTS LIMITED;EH3 6RE;47910;"47910
58190
74100
90030";
WASTED STATE MUSIC LTD;EH6 8LF;58190;58190;
JOLLY NICE DAY LTD;EH6 7BD;58110;"58110
58190
61900
98200";
INDEPENDENT PUBLISHING (SCOTLAND) LTD;EH11 1QZ;58130;58130;
ARTYFARTY ART CIC;EH10 6NE;85600;"85600
90030";
ROSS KNEEBONE DESIGN LTD;EH12 9LU;90030;90030;
HIGH FIVE STORY STUDIO LTD;EH42 1RS;77400;"77400
90030";
INFODAY LTD;EH1 9GP;58130;"58130
58290
59113";
EDITION MCALPINE MILLER LIMITED;EH3 6AD;90030;90030;
CHUBBY HOT PRODUCTIONS LTD;EH20 9NX;90010;"90010
90030";
CARAMELLA MAGICK LTD;EH22 1LU;47610;"47610
58110
96020";
RUN FOR HEROES LTD;EH1 3RG;58190;58190;
IMVAIZE MUSIC GROUP LTD;EH13 9HY;58190;58190;
SMOKINGHOTUK LIMITED;EH9 3BR;90030;90030;
LIMINAL STUDIOS LTD;EH9 1PL;90030;90030;
TASTE SCOTLAND LTD;EH11 1QZ;58190;58190;
HEALING JOURNEY LIMITED;EH12 5NX;86900;"86900
90030";
SINNER INK LIMITED;EH51 9PA;96090;"74100
90030
96090";
SKOTIA MEDIA LTD;EH8 8AR;63910;63910;
BURLYN LTD;EH4 2GA;18129;"18129
63120";
STYLE YOUR SPACES STUDIO LTD;EH3 5AH;47760;"47760
90030
96090";
AFRICA BRONZE WORKS UK LTD;EH14 3BG;90030;90030;
VUE COMMUNITY CIC;EH6 6RB;90030;90030;
BELLDESK LTD;EH9 2BR;58142;"58142
63120";
AK PRINT AND DESIGN LTD;EH26 8EZ;18129;18129;
BLACK 567 LIMITED;EH3 9LZ;90030;90030;
BODE ARCHITECTURE LTD;EH6 8EP;68100;"68100
71111
90030";
TAKE NOTE TATTOO LTD;EH3 6RA;90030;"90030
96020";
MIKAS DESIGN LTD;EH216RU;18129;18129;
OGADUDU MUZIK LTD;EH6 5BB;59200;"59200
90010
90030";
SPILT MILK GALLERY CIC;EH6 4BW;90030;90030;
MR INITIATIVES LTD;EH3 9RB;18129;"18129
56290
86900
96090";
HAPPY MONTHLY LIMITED;EH4 6QA;47910;"47910
58190";
